conforming_loan_limit,preapproval,loan_term,aus_1,applicant_age,applicant_credit_score_type,combined_loan_to_value_ratio,property_value,income,debt_to_income_ratio,loan_amount,applicant_ethnicity_1,applicant_race_1,applicant_sex,action_taken
1,0,39,5,7,2,92.59,105000.0,36.0,10,105000.0,7,4,0,0
1,0,39,5,2,2,80.0,85000.0,64.0,2,65000.0,1,4,0,0
1,0,39,5,2,2,79.92,215000.0,68.0,15,15000.0,1,4,0,0
1,0,39,5,3,2,76.09,355000.0,98.0,1,55000.0,1,4,1,0
1,0,39,5,3,2,28.85,55000.0,38.0,17,15000.0,7,4,0,0
1,0,39,5,4,2,121.16,165000.0,51.0,17,155000.0,1,4,0,0
1,0,39,5,1,2,79.54,185000.0,40.0,17,15000.0,7,4,0,0
1,0,39,5,4,2,61.11,45000.0,72.0,18,25000.0,7,4,1,0
1,0,39,5,2,6,33.33,65000.0,34.0,18,25000.0,7,16,1,0
1,0,39,5,3,2,52.46,115000.0,45.0,14,25000.0,1,4,1,0
1,0,39,5,3,2,84.75,55000.0,54.0,2,55000.0,1,4,1,0
1,0,39,5,2,2,67.74,135000.0,74.0,17,25000.0,1,4,0,0
1,0,39,5,3,2,26.92,655000.0,386.0,1,175000.0,7,4,0,0
1,0,39,5,0,2,80.0,95000.0,90.0,19,75000.0,7,16,1,0
1,0,39,5,2,2,79.92,255000.0,67.0,17,25000.0,7,4,0,0
1,0,39,5,4,2,12.0,125000.0,15.0,1,15000.0,1,0,1,0
1,0,39,5,3,2,57.14,175000.0,37.0,17,105000.0,1,4,0,0
1,0,39,5,2,0,95.0,145000.0,20.0,19,15000.0,1,4,0,0
1,0,39,5,3,2,52.43,415000.0,78.0,19,55000.0,1,4,1,0
1,0,39,5,7,2,18.75,85000.0,21.0,2,15000.0,1,4,1,0
1,0,39,5,4,2,64.29,145000.0,28.0,19,95000.0,1,4,0,0
1,0,39,5,1,2,67.6,175000.0,96.0,7,75000.0,1,4,0,0
1,0,39,5,7,2,79.94,155000.0,48.0,17,75000.0,7,4,1,0
1,0,39,5,1,2,89.62,225000.0,102.0,2,35000.0,1,16,0,0
1,0,39,5,1,2,71.21,85000.0,74.0,1,25000.0,7,4,0,0
1,0,39,5,3,6,50.72,65000.0,11.0,17,35000.0,2,5,0,0
1,0,39,5,3,2,68.67,75000.0,44.0,1,55000.0,7,4,0,0
1,0,39,5,2,2,52.79,175000.0,172.0,1,45000.0,2,4,1,0
1,0,39,5,2,2,117.65,175000.0,107.0,17,35000.0,1,4,0,0
1,0,39,5,1,2,79.71,345000.0,68.0,17,105000.0,1,4,0,0
1,0,39,5,7,2,80.0,125000.0,35.0,13,105000.0,1,4,1,0
1,0,39,5,3,2,57.14,105000.0,91.0,18,65000.0,0,5,1,0
1,0,39,5,3,2,20.0,255000.0,36.0,19,55000.0,1,4,1,0
1,0,39,5,3,2,50.0,35000.0,12.0,15,15000.0,7,4,1,0
1,0,39,5,3,2,80.0,255000.0,121.0,1,205000.0,1,4,0,0
1,0,39,5,3,2,16.67,155000.0,19.0,17,25000.0,7,4,1,0
1,0,39,5,4,2,80.25,115000.0,55.0,14,25000.0,1,4,0,0
1,0,39,5,3,2,46.36,115000.0,55.0,15,15000.0,1,4,1,0
1,0,39,5,1,2,81.38,235000.0,112.0,3,25000.0,7,4,1,0
1,0,39,5,4,2,42.86,35000.0,32.0,2,15000.0,7,0,1,0
1,0,39,5,4,2,104.29,125000.0,65.0,15,55000.0,1,4,1,0
1,0,39,5,7,2,100.48,165000.0,38.0,9,25000.0,5,16,1,0
1,0,39,5,4,2,40.65,125000.0,33.0,8,55000.0,1,4,1,0
1,0,39,5,3,2,81.54,265000.0,62.0,7,25000.0,1,13,0,0
1,0,39,5,7,2,25.79,155000.0,17.0,12,45000.0,7,4,1,0
1,0,39,5,7,0,21.01,115000.0,24.0,1,25000.0,1,4,1,0
1,0,39,5,3,2,79.87,225000.0,62.0,15,25000.0,1,2,0,0
1,0,39,5,4,2,38.46,65000.0,12.0,8,25000.0,7,2,1,0
1,0,39,5,1,2,80.38,285000.0,60.0,2,15000.0,1,4,1,0
1,0,39,5,0,2,79.53,315000.0,39.0,17,25000.0,1,4,1,0
1,0,39,5,1,2,79.62,315000.0,68.0,12,85000.0,1,4,0,0
1,0,39,5,1,2,87.64,295000.0,174.0,2,25000.0,1,4,1,0
1,0,39,5,4,2,56.04,245000.0,61.0,17,135000.0,1,4,1,0
1,0,39,5,3,0,74.8,265000.0,46.0,17,85000.0,7,16,1,0
1,0,39,5,1,2,60.46,345000.0,38.0,19,45000.0,1,4,0,0
1,0,39,5,3,2,77.78,95000.0,91.0,19,75000.0,1,4,0,0
1,0,39,5,3,2,74.12,175000.0,57.0,9,25000.0,7,4,0,0
1,0,39,5,1,2,76.47,175000.0,92.0,2,35000.0,2,4,0,0
1,0,39,5,3,6,0.0,175000.0,32.0,0,175000.0,1,4,0,1
1,0,39,5,3,6,0.0,385000.0,174.0,0,245000.0,1,4,1,1
1,0,24,5,3,6,0.0,105000.0,82.0,0,75000.0,0,4,1,1
1,0,39,5,0,6,0.0,355000.0,111.0,0,285000.0,1,4,0,1
2,0,39,5,1,6,0.0,745000.0,227.0,0,595000.0,2,5,0,1
1,0,39,5,2,6,0.0,195000.0,78.0,0,185000.0,1,4,0,1
1,0,39,5,0,6,0.0,205000.0,65.0,0,195000.0,0,4,0,1
1,0,39,5,0,6,0.0,115000.0,367.0,0,105000.0,1,1,0,1
1,0,39,5,2,2,80.07,355000.0,191.0,1,55000.0,7,4,0,0
1,0,39,5,1,6,0.0,205000.0,58.0,0,155000.0,0,4,0,1
1,0,39,5,1,6,0.0,235000.0,27.0,0,165000.0,1,1,1,1
1,0,39,5,1,6,0.0,185000.0,52.0,0,145000.0,0,4,1,1
1,0,39,5,1,6,0.0,275000.0,109.0,0,215000.0,1,5,0,1
1,0,39,5,0,6,0.0,105000.0,67.0,0,105000.0,1,4,0,1
1,0,39,5,3,6,0.0,225000.0,105.0,0,215000.0,1,4,0,1
1,0,39,5,1,6,0.0,85000.0,33.0,0,85000.0,2,5,1,1
1,0,39,5,3,6,0.0,115000.0,39.0,0,105000.0,0,2,0,1
1,0,39,5,1,6,0.0,115000.0,51.0,0,85000.0,0,4,0,1
1,0,39,5,1,6,0.0,295000.0,77.0,0,285000.0,0,2,0,1
1,0,39,5,0,6,0.0,285000.0,104.0,0,285000.0,1,4,1,1
2,0,24,5,2,6,0.0,595000.0,362.0,0,505000.0,1,4,0,1
1,0,39,5,2,6,0.0,245000.0,108.0,0,245000.0,1,4,0,1
1,0,14,5,4,6,0.0,175000.0,38.0,0,135000.0,2,5,0,1
1,0,39,5,1,6,0.0,95000.0,48.0,0,65000.0,0,4,0,1
1,0,14,5,3,6,0.0,145000.0,56.0,0,95000.0,1,4,0,1
1,0,39,5,0,6,0.0,245000.0,60.0,0,245000.0,1,4,0,1
1,0,39,5,1,6,0.0,155000.0,251.0,0,115000.0,2,5,0,1
1,0,39,5,1,6,0.0,115000.0,109.0,0,95000.0,0,4,0,1
1,0,39,5,0,6,0.0,65000.0,132.0,0,45000.0,1,4,0,1
1,0,39,5,2,6,0.0,125000.0,24.0,0,115000.0,1,1,1,1
1,0,39,5,1,6,0.0,165000.0,51.0,0,155000.0,0,4,1,1
1,0,39,5,0,6,0.0,145000.0,45.0,0,135000.0,1,4,0,1
1,0,39,5,1,6,0.0,375000.0,145.0,0,375000.0,1,4,0,1
1,0,39,5,0,6,0.0,185000.0,88.0,0,185000.0,1,4,1,1
1,0,14,5,2,6,0.0,165000.0,78.0,0,65000.0,1,4,0,1
1,0,39,5,1,6,0.0,155000.0,147.0,0,155000.0,1,4,0,1
1,0,39,5,0,6,0.0,255000.0,122.0,0,245000.0,1,4,0,1
1,0,39,5,1,6,0.0,115000.0,287.0,0,95000.0,1,4,0,1
1,0,39,5,0,6,0.0,145000.0,48.0,0,145000.0,1,1,0,1
1,0,39,5,1,6,0.0,35000.0,45.0,0,35000.0,1,4,0,1
1,0,39,5,1,6,0.0,75000.0,53.0,0,55000.0,0,4,0,1
1,0,39,5,1,6,0.0,45000.0,102.0,0,35000.0,0,4,0,1
1,0,39,5,6,6,0.0,95000.0,31.0,0,85000.0,1,4,1,1
1,0,39,5,0,6,0.0,365000.0,100.0,0,345000.0,1,3,1,1
1,0,39,5,0,6,0.0,195000.0,95.0,0,155000.0,1,4,1,1
2,0,39,5,1,6,0.0,625000.0,167.0,0,495000.0,1,4,0,1
2,0,39,5,0,6,0.0,815000.0,251.0,0,695000.0,1,4,0,1
2,0,39,5,1,6,0.0,745000.0,150.0,0,595000.0,1,4,0,1
2,0,39,5,1,6,0.0,1345000.0,475.0,0,1005000.0,1,4,1,1
1,0,39,5,1,6,0.0,425000.0,139.0,0,385000.0,1,4,0,1
2,0,39,5,1,6,0.0,875000.0,174.0,0,695000.0,1,4,1,1
1,0,39,5,3,6,0.0,385000.0,94.0,0,235000.0,1,4,0,1
1,0,14,5,1,6,0.0,305000.0,86.0,0,125000.0,1,1,0,1
1,0,14,5,3,6,0.0,275000.0,68.0,0,155000.0,1,4,0,1
1,0,39,5,3,6,0.0,735000.0,78.0,0,185000.0,1,4,1,1
1,0,14,5,2,6,0.0,255000.0,65.0,0,145000.0,1,4,0,1
1,0,39,5,0,6,0.0,275000.0,82.0,0,255000.0,1,4,1,1
1,0,39,5,3,6,0.0,165000.0,64.0,0,125000.0,1,4,0,1
2,0,39,5,2,6,0.0,635000.0,195.0,0,505000.0,1,4,0,1
2,0,39,5,1,6,0.0,815000.0,245.0,0,655000.0,1,4,0,1
2,0,39,5,0,6,0.0,755000.0,472.0,0,595000.0,1,4,0,1
1,0,39,5,3,6,0.0,755000.0,293.0,0,255000.0,1,4,1,1
2,0,39,5,2,6,0.0,965000.0,264.0,0,775000.0,1,4,1,1
2,0,39,5,1,6,0.0,675000.0,154.0,0,535000.0,1,1,0,1
1,0,39,5,1,6,0.0,285000.0,49.0,0,175000.0,0,4,0,1
2,0,39,5,1,6,0.0,1765000.0,400.0,0,1135000.0,1,1,1,1
1,0,39,5,3,6,0.0,315000.0,89.0,0,285000.0,1,4,0,1
1,0,39,5,0,6,0.0,285000.0,80.0,0,265000.0,1,4,1,1
1,0,39,5,3,6,0.0,135000.0,92.0,0,135000.0,1,4,0,1
1,0,39,5,3,6,0.0,285000.0,57.0,0,195000.0,1,4,0,1
2,0,39,5,1,6,0.0,655000.0,145.0,0,525000.0,1,4,0,1
1,0,39,5,0,6,0.0,155000.0,47.0,0,145000.0,1,4,1,1
1,0,39,5,2,6,0.0,225000.0,104.0,0,185000.0,1,2,1,1
1,0,39,5,1,6,0.0,155000.0,113.0,0,135000.0,1,2,0,1
1,0,39,5,0,6,0.0,295000.0,99.0,0,145000.0,1,4,0,1
1,0,39,5,2,6,0.0,255000.0,170.0,0,235000.0,1,4,0,1
1,0,14,5,1,6,0.0,375000.0,113.0,0,305000.0,2,5,0,1
1,0,39,5,3,6,0.0,235000.0,38.0,0,105000.0,0,4,0,1
1,0,39,5,0,6,0.0,225000.0,98.0,0,215000.0,0,4,0,1
1,0,39,5,2,6,0.0,175000.0,63.0,0,125000.0,1,4,1,1
1,0,39,5,2,6,0.0,285000.0,74.0,0,185000.0,1,4,1,1
2,0,39,5,2,6,0.0,875000.0,302.0,0,735000.0,1,4,0,1
1,0,3,5,4,6,0.0,805000.0,137.0,0,275000.0,1,4,0,1
1,0,39,5,4,6,0.0,135000.0,49.0,0,75000.0,1,4,1,1
1,0,39,5,0,6,0.0,95000.0,123.0,0,65000.0,1,4,0,1
1,0,39,5,2,6,0.0,205000.0,63.0,0,195000.0,2,4,1,1
1,0,39,5,0,6,0.0,215000.0,144.0,0,205000.0,1,4,0,1
1,0,14,5,1,6,0.0,295000.0,98.0,0,235000.0,1,4,0,1
1,0,14,5,2,6,0.0,305000.0,145.0,0,245000.0,1,4,0,1
1,0,14,5,2,6,0.0,255000.0,85.0,0,155000.0,1,4,0,1
2,0,39,5,2,6,0.0,575000.0,617.0,0,465000.0,1,2,0,1
2,0,39,5,3,6,0.0,715000.0,225.0,0,575000.0,1,4,1,1
2,0,39,5,1,6,0.0,1395000.0,247.0,0,1035000.0,1,4,0,1
2,0,39,5,0,6,0.0,985000.0,236.0,0,765000.0,1,4,0,1
2,0,39,5,1,6,0.0,905000.0,238.0,0,725000.0,1,4,0,1
2,0,39,5,1,6,0.0,1255000.0,206.0,0,1005000.0,1,4,0,1
2,0,39,5,2,6,0.0,1205000.0,280.0,0,745000.0,1,4,0,1
2,0,39,5,2,6,0.0,1105000.0,499.0,0,885000.0,1,1,0,1
2,0,39,5,1,6,0.0,1065000.0,262.0,0,855000.0,1,4,0,1
2,0,39,5,1,6,0.0,915000.0,273.0,0,735000.0,1,4,0,1
2,0,39,5,2,6,0.0,905000.0,334.0,0,725000.0,1,4,0,1
2,0,39,5,1,6,0.0,865000.0,250.0,0,685000.0,1,1,1,1
1,0,39,0,1,0,70.91,165000.0,25.0,17,115000.0,1,1,0,0
2,0,39,5,3,6,0.0,1285000.0,672.0,0,1025000.0,1,4,0,1
2,0,39,5,0,6,0.0,905000.0,265.0,0,775000.0,1,4,0,1
2,0,39,5,1,6,0.0,955000.0,334.0,0,805000.0,1,4,0,1
2,0,39,5,0,6,0.0,935000.0,259.0,0,795000.0,1,8,1,1
2,0,39,5,2,6,0.0,865000.0,226.0,0,685000.0,2,4,0,1
2,0,39,5,0,6,0.0,955000.0,271.0,0,745000.0,1,4,1,1
2,0,39,5,1,6,0.0,855000.0,284.0,0,685000.0,1,4,0,1
2,0,39,5,2,6,0.0,1575000.0,627.0,0,1265000.0,1,4,0,1
2,0,39,5,2,6,0.0,1065000.0,321.0,0,855000.0,0,4,0,1
2,0,39,5,2,6,0.0,1035000.0,317.0,0,825000.0,1,4,1,1
2,0,39,5,1,6,0.0,1155000.0,354.0,0,925000.0,1,4,1,1
2,0,39,5,0,6,0.0,1005000.0,189.0,0,755000.0,0,4,0,1
1,0,24,5,3,6,17.143,875000.0,293.0,18,155000.0,1,1,0,0
2,0,39,5,1,6,0.0,2505000.0,579.0,0,2005000.0,1,4,0,1
1,0,39,5,2,6,0.0,645000.0,151.0,0,455000.0,1,1,1,1
2,0,39,5,2,6,0.0,2775000.0,1000.0,0,1775000.0,1,4,0,1
2,0,39,5,2,6,0.0,1405000.0,526.0,0,1125000.0,1,4,0,1
2,0,39,5,2,6,0.0,905000.0,203.0,0,725000.0,0,4,1,1
2,0,39,5,1,6,0.0,855000.0,325.0,0,685000.0,1,4,0,1
1,0,24,5,2,6,0.0,245000.0,90.0,0,175000.0,1,4,0,1
1,0,39,5,1,6,0.0,415000.0,88.0,0,365000.0,1,4,1,1
1,0,39,5,0,6,0.0,315000.0,79.0,0,295000.0,1,4,0,1
1,0,39,5,3,6,0.0,285000.0,97.0,0,205000.0,1,4,0,1
1,0,39,5,1,6,0.0,605000.0,140.0,0,415000.0,1,4,0,1
1,0,39,5,3,6,0.0,285000.0,78.0,0,225000.0,1,4,1,1
2,0,39,5,3,6,0.0,855000.0,225.0,0,685000.0,1,4,0,1
2,0,39,5,3,6,0.0,1615000.0,265.0,0,595000.0,1,4,0,1
2,0,39,5,2,6,0.0,875000.0,144.0,0,705000.0,0,4,1,1
2,0,39,5,1,6,0.0,1695000.0,266.0,0,1115000.0,1,7,0,1
2,0,39,5,0,6,0.0,1155000.0,270.0,0,975000.0,1,7,0,1
1,0,39,5,1,6,0.0,305000.0,88.0,0,195000.0,2,5,1,1
1,0,39,5,3,6,0.0,285000.0,75.0,0,275000.0,1,1,0,1
1,0,39,5,3,6,0.0,455000.0,62.0,0,255000.0,1,4,0,1
1,0,39,5,1,6,0.0,525000.0,85.0,0,355000.0,1,4,0,1
1,0,39,5,0,6,0.0,295000.0,96.0,0,275000.0,1,4,0,1
1,0,39,5,3,6,0.0,635000.0,210.0,0,455000.0,1,4,0,1
1,0,39,5,3,6,0.0,525000.0,166.0,0,315000.0,1,4,1,1
1,0,39,5,2,6,0.0,215000.0,200.0,0,175000.0,2,4,0,1
1,0,39,5,7,6,0.0,255000.0,44.0,0,145000.0,1,4,0,1
1,0,39,5,4,6,0.0,75000.0,40.0,0,75000.0,1,4,1,1
1,0,39,5,4,6,0.0,75000.0,18.0,0,85000.0,1,4,0,1
1,0,39,5,4,6,0.0,85000.0,41.0,0,85000.0,1,2,0,1
1,0,39,5,1,6,0.0,75000.0,41.0,0,75000.0,1,4,0,1
1,0,39,5,3,6,0.0,45000.0,28.0,0,45000.0,1,0,0,1
1,0,39,5,4,6,0.0,165000.0,55.0,0,75000.0,1,4,0,1
1,0,39,5,1,6,0.0,285000.0,79.0,0,265000.0,1,2,0,1
1,0,39,5,0,6,0.0,235000.0,90.0,0,185000.0,1,4,0,1
1,0,39,5,1,6,0.0,155000.0,52.0,0,125000.0,1,4,1,1
1,0,39,5,3,6,0.0,195000.0,144.0,0,155000.0,1,4,1,1
1,0,39,5,1,6,0.0,505000.0,152.0,0,405000.0,2,5,0,1
1,0,39,5,1,6,0.0,405000.0,213.0,0,315000.0,1,4,0,1
1,0,39,5,6,6,0.0,85000.0,34.0,0,85000.0,1,4,0,1
1,0,39,5,0,6,0.0,75000.0,30.0,0,75000.0,1,4,0,1
1,0,39,5,2,6,0.0,85000.0,55.0,0,85000.0,1,2,0,1
1,0,39,5,0,6,0.0,85000.0,33.0,0,85000.0,2,5,0,1
1,0,39,5,1,6,0.0,195000.0,89.0,0,185000.0,1,4,0,1
1,0,39,5,0,6,0.0,265000.0,70.0,0,245000.0,1,4,0,1
1,0,39,5,3,6,0.0,415000.0,68.0,0,305000.0,1,1,0,1
1,0,39,5,4,6,0.0,295000.0,79.0,0,235000.0,1,4,0,1
1,0,39,5,2,6,0.0,615000.0,159.0,0,445000.0,2,5,0,1
1,0,39,5,0,6,0.0,145000.0,77.0,0,115000.0,1,4,0,1
1,0,39,5,3,6,0.0,455000.0,114.0,0,315000.0,1,4,0,1
1,0,39,5,0,6,0.0,145000.0,66.0,0,125000.0,1,4,0,1
1,0,39,5,1,6,0.0,255000.0,96.0,0,205000.0,1,4,1,1
1,0,39,5,1,6,0.0,225000.0,127.0,0,215000.0,1,4,0,1
1,0,39,5,2,6,0.0,125000.0,31.0,0,125000.0,0,4,0,1
1,0,39,5,2,6,0.0,585000.0,125.0,0,245000.0,1,4,0,1
1,0,39,5,7,6,0.0,75000.0,28.0,0,75000.0,1,4,0,1
1,0,39,5,4,6,0.0,185000.0,75.0,0,175000.0,1,4,1,1
1,0,39,5,1,6,0.0,155000.0,65.0,0,145000.0,1,4,0,1
1,0,39,5,3,6,0.0,275000.0,262.0,0,225000.0,1,4,0,1
1,0,39,5,0,6,0.0,335000.0,100.0,0,305000.0,1,4,1,1
1,0,39,5,2,6,0.0,205000.0,66.0,0,195000.0,1,4,1,1
1,0,39,5,3,6,0.0,565000.0,270.0,0,205000.0,1,4,0,1
1,0,39,5,1,6,0.0,95000.0,31.0,0,75000.0,1,4,0,1
1,0,39,5,2,6,0.0,255000.0,105.0,0,245000.0,1,4,0,1
1,0,39,5,3,6,0.0,265000.0,138.0,0,255000.0,0,4,0,1
1,0,39,5,1,6,0.0,255000.0,158.0,0,205000.0,1,4,0,1
1,0,39,5,1,6,0.0,265000.0,119.0,0,205000.0,1,4,0,1
1,0,39,5,2,6,0.0,765000.0,138.0,0,455000.0,1,4,1,1
1,0,39,5,2,6,0.0,305000.0,150.0,0,295000.0,1,4,0,1
1,0,39,5,0,6,0.0,305000.0,85.0,0,275000.0,1,4,0,1
1,0,39,5,3,6,0.0,335000.0,116.0,0,315000.0,1,4,0,1
1,0,39,5,0,6,0.0,655000.0,137.0,0,455000.0,1,4,0,1
1,0,39,5,1,6,0.0,235000.0,80.0,0,205000.0,1,4,1,1
1,0,39,5,0,6,0.0,225000.0,64.0,0,215000.0,1,4,0,1
1,0,24,5,0,6,0.0,95000.0,81.0,0,75000.0,1,4,1,1
1,0,39,5,3,6,0.0,295000.0,42.0,0,195000.0,1,4,1,1
1,0,39,5,0,6,0.0,305000.0,43.0,0,245000.0,1,4,0,1
1,0,39,5,3,6,0.0,375000.0,180.0,0,355000.0,1,4,1,1
1,0,39,5,0,6,0.0,185000.0,142.0,0,175000.0,1,4,0,1
1,0,39,5,0,6,0.0,205000.0,64.0,0,175000.0,1,4,0,1
1,0,39,5,0,6,0.0,285000.0,134.0,0,255000.0,1,4,1,1
1,0,39,5,0,6,0.0,245000.0,119.0,0,195000.0,1,4,0,1
1,0,24,5,2,6,0.0,105000.0,194.0,0,75000.0,1,4,0,1
1,0,39,5,2,6,0.0,345000.0,120.0,0,275000.0,1,4,0,1
1,0,39,5,1,6,0.0,325000.0,151.0,0,305000.0,1,4,0,1
1,0,39,5,0,6,0.0,435000.0,75.0,0,205000.0,1,1,1,1
1,0,39,5,3,6,0.0,475000.0,171.0,0,445000.0,1,4,0,1
1,0,39,5,2,6,0.0,255000.0,110.0,0,215000.0,1,4,0,1
1,0,39,5,3,6,0.0,665000.0,226.0,0,415000.0,1,4,0,1
1,0,39,5,2,6,0.0,285000.0,128.0,0,185000.0,1,4,0,1
1,0,39,5,3,6,0.0,175000.0,112.0,0,145000.0,1,4,1,1
1,0,39,5,1,6,0.0,185000.0,52.0,0,175000.0,2,5,0,1
1,0,3,5,3,6,0.0,195000.0,86.0,0,115000.0,1,4,0,1
1,0,39,5,0,6,0.0,205000.0,68.0,0,195000.0,1,4,0,1
1,0,39,5,0,6,0.0,195000.0,82.0,0,185000.0,1,4,0,1
1,0,39,5,0,6,0.0,205000.0,66.0,0,195000.0,1,4,0,1
1,0,39,5,3,6,0.0,145000.0,42.0,0,65000.0,1,4,1,1
1,0,39,5,2,6,0.0,305000.0,97.0,0,295000.0,1,4,0,1
1,0,39,5,0,6,0.0,245000.0,152.0,0,235000.0,1,4,0,1
1,0,14,5,2,6,0.0,145000.0,60.0,0,115000.0,0,4,1,1
1,0,39,5,4,6,0.0,395000.0,41.0,0,215000.0,1,4,1,1
1,0,39,5,0,6,0.0,185000.0,173.0,0,185000.0,1,4,0,1
1,0,39,5,3,6,0.0,535000.0,188.0,0,425000.0,1,4,1,1
1,0,39,5,1,6,0.0,425000.0,267.0,0,355000.0,1,4,0,1
1,0,39,5,0,6,0.0,95000.0,29.0,0,85000.0,1,4,0,1
1,0,39,5,2,6,0.0,235000.0,68.0,0,185000.0,0,4,0,1
1,0,39,5,1,6,0.0,125000.0,104.0,0,95000.0,0,4,0,1
1,0,24,5,2,6,0.0,215000.0,62.0,0,165000.0,1,4,0,1
1,0,39,5,3,6,0.0,415000.0,1009.0,0,265000.0,1,4,0,1
1,0,39,5,2,6,0.0,325000.0,136.0,0,305000.0,1,4,0,1
1,0,39,5,0,6,0.0,295000.0,156.0,0,275000.0,1,4,1,1
1,0,39,5,3,6,0.0,265000.0,118.0,0,255000.0,1,4,0,1
1,0,39,5,3,6,0.0,225000.0,144.0,0,225000.0,1,4,0,1
1,0,39,5,0,6,0.0,305000.0,82.0,0,295000.0,0,4,0,1
1,0,24,5,2,6,0.0,445000.0,65.0,0,255000.0,1,4,0,1
1,0,39,5,2,6,0.0,1105000.0,210.0,0,455000.0,1,4,1,1
1,0,39,5,0,6,0.0,235000.0,98.0,0,235000.0,0,4,1,1
1,0,39,5,0,6,0.0,365000.0,63.0,0,295000.0,1,4,1,1
1,0,39,5,3,6,0.0,75000.0,66.0,0,65000.0,1,4,1,1
1,0,39,5,1,6,0.0,445000.0,142.0,0,355000.0,1,4,0,1
1,0,39,5,1,6,0.0,235000.0,73.0,0,185000.0,1,4,0,1
1,0,24,5,2,6,0.0,575000.0,124.0,0,215000.0,1,4,0,1
1,0,14,5,1,6,0.0,445000.0,350.0,0,355000.0,1,2,0,1
1,0,3,5,4,6,0.0,505000.0,111.0,0,305000.0,1,4,1,1
1,0,39,5,0,6,0.0,185000.0,108.0,0,175000.0,1,2,1,1
1,0,24,5,3,6,0.0,115000.0,45.0,0,75000.0,1,4,0,1
1,0,39,5,3,6,0.0,165000.0,116.0,0,125000.0,1,4,0,1
1,0,39,5,1,6,0.0,535000.0,41.0,0,205000.0,1,4,1,1
1,0,14,5,7,6,0.0,215000.0,120.0,0,175000.0,1,2,0,1
1,0,39,5,0,6,0.0,385000.0,116.0,0,365000.0,1,4,0,1
1,0,39,5,0,6,0.0,275000.0,102.0,0,275000.0,1,4,0,1
1,0,28,5,0,6,0.0,295000.0,165.0,0,215000.0,1,4,0,1
1,0,24,5,2,6,0.0,175000.0,60.0,0,145000.0,1,4,0,1
1,0,39,5,3,6,0.0,345000.0,155.0,0,235000.0,1,4,0,1
1,0,39,5,3,2,80.0,315000.0,90.0,1,35000.0,7,4,0,0
1,0,39,5,4,6,0.0,245000.0,50.0,0,215000.0,2,5,0,1
1,0,39,5,2,6,0.0,275000.0,48.0,0,185000.0,0,4,1,1
1,0,39,5,2,6,0.0,225000.0,54.0,0,175000.0,1,4,1,1
1,0,39,5,3,6,0.0,355000.0,72.0,0,345000.0,0,4,0,1
2,0,39,5,1,6,0.0,865000.0,236.0,0,685000.0,1,4,0,1
1,0,39,5,1,6,0.0,455000.0,88.0,0,445000.0,1,2,1,1
1,0,39,5,0,6,0.0,375000.0,116.0,0,315000.0,1,4,0,1
1,0,39,5,0,6,0.0,375000.0,74.0,0,195000.0,1,4,0,1
1,0,24,5,2,6,0.0,245000.0,62.0,0,165000.0,1,4,0,1
1,0,24,5,2,6,0.0,375000.0,107.0,0,305000.0,1,4,0,1
1,0,14,5,1,6,0.0,355000.0,53.0,0,105000.0,1,4,1,1
1,0,14,5,2,6,0.0,225000.0,102.0,0,175000.0,1,4,1,1
1,0,14,5,3,6,0.0,655000.0,161.0,0,235000.0,1,4,0,1
1,0,39,5,2,6,0.0,265000.0,81.0,0,255000.0,0,4,0,1
1,0,39,5,3,6,0.0,135000.0,39.0,0,135000.0,1,4,1,1
1,0,39,5,4,6,0.0,235000.0,52.0,0,195000.0,1,4,0,1
1,0,39,5,1,6,0.0,305000.0,99.0,0,285000.0,0,1,1,1
1,0,39,5,2,6,0.0,385000.0,89.0,0,375000.0,1,2,1,1
1,0,14,5,3,6,0.0,185000.0,100.0,0,125000.0,1,4,0,1
1,0,39,5,1,6,0.0,365000.0,118.0,0,285000.0,1,4,0,1
1,0,39,5,0,6,0.0,295000.0,78.0,0,285000.0,1,4,1,1
1,0,39,5,1,6,0.0,385000.0,98.0,0,305000.0,1,4,0,1
1,0,28,5,3,6,0.0,315000.0,49.0,0,175000.0,1,4,0,1
2,0,39,5,2,6,0.0,1445000.0,770.0,0,1155000.0,1,4,0,1
1,0,39,5,4,6,0.0,495000.0,37.0,0,155000.0,1,4,0,1
1,0,39,5,3,6,0.0,235000.0,24.0,0,115000.0,1,4,1,1
1,0,14,5,3,6,0.0,305000.0,64.0,0,175000.0,1,4,0,1
1,0,14,5,7,6,0.0,175000.0,41.0,0,45000.0,1,2,0,1
1,0,39,5,3,6,0.0,105000.0,71.0,0,65000.0,1,2,1,1
1,0,39,5,2,6,0.0,205000.0,45.0,0,195000.0,0,4,0,1
1,0,39,5,1,6,0.0,265000.0,47.0,0,155000.0,1,4,0,1
1,0,39,5,4,6,0.0,535000.0,84.0,0,245000.0,1,4,0,1
1,0,39,5,3,6,0.0,365000.0,88.0,0,285000.0,1,4,1,1
1,0,39,5,3,6,0.0,355000.0,126.0,0,285000.0,1,4,0,1
1,0,39,5,1,6,0.0,235000.0,114.0,0,185000.0,1,4,1,1
1,0,39,5,2,6,0.0,525000.0,112.0,0,385000.0,1,4,0,1
1,0,24,5,2,6,0.0,255000.0,90.0,0,165000.0,1,4,0,1
1,0,39,5,1,6,0.0,205000.0,49.0,0,165000.0,2,5,0,1
